,Epoch,nData,att_time,pur_time,clf_time,std_acc,att_acc,pur_acc_l,pur_acc_s,pur_acc_o,pur_acc_list_l,pur_acc_list_s,pur_acc_list_o,count_att,count_diff
200,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,83.0,83.0,83.0,10,8
201,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,84.0,84.0,84.0,10,8
202,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,83.0,84.0,82.0,10,8
203,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,84.0,84.0,84.0,10,8
204,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,84.0,83.0,82.0,10,8
205,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,83.0,83.0,83.0,10,8
206,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,83.0,82.0,82.0,10,8
207,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,83.0,82.0,82.0,10,8
208,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,82.0,82.0,81.0,10,8
209,21,100,0.658309,138.334316,0.591135,95.0,0.0,82.0,81.0,82.0,82.0,81.0,82.0,10,8
210,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,84.0,84.0,84.0,8,5
211,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,85.0,84.0,86.0,8,5
212,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,87.0,88.0,86.0,8,5
213,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,87.0,88.0,87.0,8,5
214,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,85.0,85.0,87.0,8,5
215,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,87.0,88.0,85.0,8,5
216,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,88.0,88.0,87.0,8,5
217,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,87.0,87.0,87.0,8,5
218,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,86.0,87.0,88.0,8,5
219,22,100,1.6264859999999999,116.168403,0.226314,99.0,0.0,87.0,87.0,85.0,87.0,87.0,85.0,8,5
220,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,84.0,84.0,84.0,14,2
221,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,85.0,85.0,85.0,14,2
222,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,85.0,84.0,82.0,14,2
223,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,84.0,84.0,83.0,14,2
224,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,85.0,84.0,85.0,14,2
225,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,84.0,84.0,84.0,14,2
226,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,84.0,82.0,83.0,14,2
227,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,84.0,85.0,85.0,14,2
228,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,86.0,85.0,85.0,14,2
229,23,100,0.658659,128.782575,0.253035,92.0,0.0,84.0,85.0,84.0,84.0,85.0,84.0,14,2
230,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,88.0,88.0,88.0,8,1
231,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,88.0,88.0,91.0,8,1
232,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,92.0,93.0,92.0,8,1
233,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,94.0,95.0,94.0,8,1
234,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,93.0,93.0,92.0,8,1
235,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,92.0,93.0,94.0,8,1
236,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,90.0,92.0,93.0,8,1
237,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,91.0,91.0,92.0,8,1
238,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,92.0,93.0,93.0,8,1
239,24,100,0.807754,144.894772,0.582262,96.0,0.0,91.0,91.0,92.0,91.0,91.0,92.0,8,1
240,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,87.0,87.0,87.0,8,4
241,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,83.0,84.0,83.0,8,4
242,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,85.0,87.0,87.0,8,4
243,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,84.0,84.0,84.0,8,4
244,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,84.0,84.0,85.0,8,4
245,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,85.0,85.0,85.0,8,4
246,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,84.0,84.0,85.0,8,4
247,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,86.0,86.0,85.0,8,4
248,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,87.0,88.0,87.0,8,4
249,25,100,1.613224,139.948381,0.221749,96.0,0.0,88.0,87.0,87.0,88.0,87.0,87.0,8,4
250,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,79.0,79.0,79.0,10,5
251,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,81.0,80.0,81.0,10,5
252,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,84.0,82.0,83.0,10,5
253,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,85.0,84.0,83.0,10,5
254,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,86.0,85.0,83.0,10,5
255,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,85.0,83.0,83.0,10,5
256,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,85.0,85.0,85.0,10,5
257,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,86.0,85.0,86.0,10,5
258,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,85.0,84.0,84.0,10,5
259,26,100,0.659207,140.390899,0.58622,94.0,0.0,85.0,85.0,85.0,85.0,85.0,85.0,10,5
260,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,93.0,93.0,93.0,9,3
261,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,90.0,89.0,91.0,9,3
262,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,89.0,91.0,90.0,9,3
263,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,90.0,89.0,90.0,9,3
264,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,90.0,90.0,91.0,9,3
265,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,89.0,90.0,90.0,9,3
266,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,89.0,90.0,90.0,9,3
267,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,88.0,89.0,88.0,9,3
268,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,88.0,88.0,88.0,9,3
269,27,100,1.602773,144.946191,0.220598,97.0,0.0,88.0,87.0,88.0,88.0,87.0,88.0,9,3
270,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,86.0,86.0,86.0,8,1
271,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,90.0,88.0,85.0,8,1
272,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,88.0,88.0,87.0,8,1
273,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,90.0,90.0,89.0,8,1
274,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,91.0,89.0,88.0,8,1
275,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,90.0,89.0,89.0,8,1
276,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,91.0,88.0,87.0,8,1
277,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,91.0,91.0,89.0,8,1
278,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,90.0,90.0,89.0,8,1
279,28,100,0.659181,135.773787,0.585183,97.0,0.0,91.0,90.0,89.0,91.0,90.0,89.0,8,1
280,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,87.0,87.0,87.0,3,4
281,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,92.0,92.0,90.0,3,4
282,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,90.0,90.0,89.0,3,4
283,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,92.0,93.0,93.0,3,4
284,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,94.0,93.0,91.0,3,4
285,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,92.0,92.0,93.0,3,4
286,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,93.0,93.0,93.0,3,4
287,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,94.0,94.0,94.0,3,4
288,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,94.0,95.0,94.0,3,4
289,29,100,1.608687,144.75215,0.579363,96.0,0.0,93.0,95.0,94.0,93.0,95.0,94.0,3,4
290,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,85.0,85.0,85.0,11,2
291,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,86.0,85.0,86.0,11,2
292,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,86.0,86.0,87.0,11,2
293,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,85.0,86.0,87.0,11,2
294,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,86.0,86.0,87.0,11,2
295,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,86.0,86.0,87.0,11,2
296,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,87.0,87.0,87.0,11,2
297,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,87.0,86.0,87.0,11,2
298,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,87.0,86.0,87.0,11,2
299,30,100,1.617669,133.645233,0.585017,97.0,0.0,87.0,87.0,87.0,87.0,87.0,87.0,11,2
300,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,85.0,85.0,85.0,5,4
301,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,88.0,88.0,84.0,5,4
302,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,91.0,89.0,90.0,5,4
303,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,90.0,90.0,89.0,5,4
304,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,90.0,90.0,91.0,5,4
305,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,91.0,90.0,91.0,5,4
306,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,91.0,92.0,92.0,5,4
307,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,5,4
308,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,5,4
309,31,100,1.624064,145.071866,0.579809,95.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,5,4
310,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,90.0,90.0,90.0,8,1
311,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,90.0,90.0,90.0,8,1
312,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,90.0,91.0,92.0,8,1
313,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,90.0,90.0,90.0,8,1
314,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,8,1
315,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,8,1
316,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,8,1
317,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,91.0,90.0,91.0,8,1
318,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,91.0,90.0,91.0,8,1
319,32,100,1.612307,133.799812,0.594415,98.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,8,1
320,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,93.0,93.0,93.0,8,2
321,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,90.0,91.0,92.0,8,2
322,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,91.0,93.0,95.0,8,2
323,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,91.0,92.0,93.0,8,2
324,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,92.0,93.0,92.0,8,2
325,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,92.0,92.0,91.0,8,2
326,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,90.0,92.0,90.0,8,2
327,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,91.0,90.0,90.0,8,2
328,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,90.0,89.0,89.0,8,2
329,33,100,1.620777,145.83316,0.58443,97.0,0.0,90.0,89.0,89.0,90.0,89.0,89.0,8,2
330,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,87.0,87.0,87.0,6,4
331,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,89.0,89.0,89.0,6,4
332,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,88.0,87.0,87.0,6,4
333,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,91.0,91.0,91.0,6,4
334,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,91.0,91.0,90.0,6,4
335,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,91.0,92.0,91.0,6,4
336,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,90.0,91.0,91.0,6,4
337,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,90.0,91.0,90.0,6,4
338,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,90.0,89.0,89.0,6,4
339,34,100,1.616166,133.182364,0.58374,96.0,0.0,90.0,89.0,90.0,90.0,89.0,90.0,6,4
340,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,86.0,86.0,86.0,9,3
341,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,88.0,88.0,89.0,9,3
342,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,88.0,88.0,87.0,9,3
343,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,87.0,87.0,87.0,9,3
344,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,88.0,88.0,88.0,9,3
345,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,89.0,87.0,88.0,9,3
346,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,88.0,90.0,91.0,9,3
347,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,88.0,89.0,89.0,9,3
348,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,89.0,89.0,89.0,9,3
349,35,100,1.6140050000000001,145.176751,0.553076,97.0,0.0,88.0,89.0,87.0,88.0,89.0,87.0,9,3
350,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,90.0,90.0,90.0,13,1
351,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,90.0,90.0,90.0,13,1
352,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,87.0,88.0,88.0,13,1
353,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,86.0,87.0,86.0,13,1
354,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,85.0,85.0,85.0,13,1
355,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,85.0,85.0,87.0,13,1
356,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,87.0,85.0,86.0,13,1
357,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,87.0,86.0,88.0,13,1
358,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,85.0,86.0,86.0,13,1
359,36,100,1.626903,133.803607,0.250123,95.0,0.0,86.0,87.0,88.0,86.0,87.0,88.0,13,1
360,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,85.0,85.0,85.0,12,2
361,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,83.0,83.0,85.0,12,2
362,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,83.0,85.0,86.0,12,2
363,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,85.0,85.0,86.0,12,2
364,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,85.0,86.0,86.0,12,2
365,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,86.0,87.0,86.0,12,2
366,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,86.0,87.0,86.0,12,2
367,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,87.0,87.0,86.0,12,2
368,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,87.0,87.0,86.0,12,2
369,37,100,1.6214629999999999,145.527404,0.583246,92.0,0.0,86.0,87.0,87.0,86.0,87.0,87.0,12,2
370,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,88.0,88.0,88.0,9,3
371,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,87.0,86.0,89.0,9,3
372,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,88.0,88.0,89.0,9,3
373,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,87.0,88.0,87.0,9,3
374,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,90.0,88.0,88.0,9,3
375,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,89.0,87.0,88.0,9,3
376,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,89.0,88.0,88.0,9,3
377,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,88.0,87.0,87.0,9,3
378,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,89.0,86.0,87.0,9,3
379,38,100,1.618824,135.372138,0.23096,93.0,1.0,88.0,86.0,86.0,88.0,86.0,86.0,9,3
380,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,91.0,91.0,91.0,4,6
381,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,92.0,92.0,88.0,4,6
382,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,91.0,91.0,91.0,4,6
383,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,91.0,92.0,90.0,4,6
384,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,92.0,92.0,92.0,4,6
385,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,91.0,92.0,91.0,4,6
386,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,93.0,91.0,90.0,4,6
387,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,92.0,90.0,90.0,4,6
388,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,93.0,91.0,90.0,4,6
389,39,100,0.692156,110.308478,0.588537,97.0,0.0,90.0,91.0,91.0,90.0,91.0,91.0,4,6
390,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,95.0,95.0,95.0,3,1
391,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,94.0,94.0,93.0,3,1
392,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,92.0,91.0,92.0,3,1
393,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,94.0,92.0,93.0,3,1
394,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,94.0,94.0,94.0,3,1
395,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,93.0,94.0,93.0,3,1
396,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,94.0,95.0,94.0,3,1
397,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,95.0,94.0,95.0,3,1
398,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,96.0,95.0,95.0,3,1
399,40,100,1.612967,144.026439,0.579154,96.0,0.0,96.0,95.0,94.0,96.0,95.0,94.0,3,1
